D:\IMG\center_2023_07_02_16_01_38_241.jpg, D:\IMG\left_2023_07_02_16_01_38_241.jpg, D:\IMG\right_2023_07_02_16_01_38_241.jpg, -0.2589126, 1, 0, 20.01244
D:\IMG\center_2023_07_02_16_01_38_342.jpg, D:\IMG\left_2023_07_02_16_01_38_342.jpg, D:\IMG\right_2023_07_02_16_01_38_342.jpg, -0.5655368, 1, 0, 20.77254
D:\IMG\center_2023_07_02_16_01_38_449.jpg, D:\IMG\left_2023_07_02_16_01_38_449.jpg, D:\IMG\right_2023_07_02_16_01_38_449.jpg, -0.2891012, 1, 0, 21.94059
D:\IMG\center_2023_07_02_16_01_38_554.jpg, D:\IMG\left_2023_07_02_16_01_38_554.jpg, D:\IMG\right_2023_07_02_16_01_38_554.jpg, 0, 1, 0, 22.96074
D:\IMG\center_2023_07_02_16_01_38_657.jpg, D:\IMG\left_2023_07_02_16_01_38_657.jpg, D:\IMG\right_2023_07_02_16_01_38_657.jpg, 0, 1, 0, 23.90565
D:\IMG\center_2023_07_02_16_01_38_767.jpg, D:\IMG\left_2023_07_02_16_01_38_767.jpg, D:\IMG\right_2023_07_02_16_01_38_767.jpg, 0, 1, 0, 25.06954
D:\IMG\center_2023_07_02_16_01_38_874.jpg, D:\IMG\left_2023_07_02_16_01_38_874.jpg, D:\IMG\right_2023_07_02_16_01_38_874.jpg, -0.2961675, 1, 0, 25.98579
D:\IMG\center_2023_07_02_16_01_38_983.jpg, D:\IMG\left_2023_07_02_16_01_38_983.jpg, D:\IMG\right_2023_07_02_16_01_38_983.jpg, -0.513675, 1, 0, 26.88544
D:\IMG\center_2023_07_02_16_01_39_087.jpg, D:\IMG\left_2023_07_02_16_01_39_087.jpg, D:\IMG\right_2023_07_02_16_01_39_087.jpg, -0.2021952, 1, 0, 27.82108
D:\IMG\center_2023_07_02_16_01_39_190.jpg, D:\IMG\left_2023_07_02_16_01_39_190.jpg, D:\IMG\right_2023_07_02_16_01_39_190.jpg, 0, 1, 0, 28.73647
D:\IMG\center_2023_07_02_16_01_39_290.jpg, D:\IMG\left_2023_07_02_16_01_39_290.jpg, D:\IMG\right_2023_07_02_16_01_39_290.jpg, 0, 1, 0, 29.64981
D:\IMG\center_2023_07_02_16_01_39_391.jpg, D:\IMG\left_2023_07_02_16_01_39_391.jpg, D:\IMG\right_2023_07_02_16_01_39_391.jpg, 0, 1, 0, 30.18964
D:\IMG\center_2023_07_02_16_01_39_494.jpg, D:\IMG\left_2023_07_02_16_01_39_494.jpg, D:\IMG\right_2023_07_02_16_01_39_494.jpg, 0, 1, 0, 30.19027
D:\IMG\center_2023_07_02_16_01_39_601.jpg, D:\IMG\left_2023_07_02_16_01_39_601.jpg, D:\IMG\right_2023_07_02_16_01_39_601.jpg, 0, 1, 0, 30.19042
D:\IMG\center_2023_07_02_16_01_39_705.jpg, D:\IMG\left_2023_07_02_16_01_39_705.jpg, D:\IMG\right_2023_07_02_16_01_39_705.jpg, 0, 1, 0, 30.19033
D:\IMG\center_2023_07_02_16_01_39_810.jpg, D:\IMG\left_2023_07_02_16_01_39_810.jpg, D:\IMG\right_2023_07_02_16_01_39_810.jpg, -0.2932062, 1, 0, 30.16919
D:\IMG\center_2023_07_02_16_01_39_918.jpg, D:\IMG\left_2023_07_02_16_01_39_918.jpg, D:\IMG\right_2023_07_02_16_01_39_918.jpg, -0.2406753, 1, 0, 30.18783
D:\IMG\center_2023_07_02_16_01_40_017.jpg, D:\IMG\left_2023_07_02_16_01_40_017.jpg, D:\IMG\right_2023_07_02_16_01_40_017.jpg, 0, 1, 0, 30.18756
D:\IMG\center_2023_07_02_16_01_40_122.jpg, D:\IMG\left_2023_07_02_16_01_40_122.jpg, D:\IMG\right_2023_07_02_16_01_40_122.jpg, 0, 1, 0, 30.19008
D:\IMG\center_2023_07_02_16_01_40_226.jpg, D:\IMG\left_2023_07_02_16_01_40_226.jpg, D:\IMG\right_2023_07_02_16_01_40_226.jpg, 0, 1, 0, 30.19035
D:\IMG\center_2023_07_02_16_01_40_331.jpg, D:\IMG\left_2023_07_02_16_01_40_331.jpg, D:\IMG\right_2023_07_02_16_01_40_331.jpg, 0, 1, 0, 30.19034
D:\IMG\center_2023_07_02_16_01_40_433.jpg, D:\IMG\left_2023_07_02_16_01_40_433.jpg, D:\IMG\right_2023_07_02_16_01_40_433.jpg, 0, 1, 0, 30.19026
D:\IMG\center_2023_07_02_16_01_40_536.jpg, D:\IMG\left_2023_07_02_16_01_40_536.jpg, D:\IMG\right_2023_07_02_16_01_40_536.jpg, -0.2857056, 1, 0, 30.17019
D:\IMG\center_2023_07_02_16_01_40_641.jpg, D:\IMG\left_2023_07_02_16_01_40_641.jpg, D:\IMG\right_2023_07_02_16_01_40_641.jpg, -0.5264347, 1, 0, 30.14282
D:\IMG\center_2023_07_02_16_01_40_745.jpg, D:\IMG\left_2023_07_02_16_01_40_745.jpg, D:\IMG\right_2023_07_02_16_01_40_745.jpg, -0.1644453, 1, 0, 30.1936
D:\IMG\center_2023_07_02_16_01_40_846.jpg, D:\IMG\left_2023_07_02_16_01_40_846.jpg, D:\IMG\right_2023_07_02_16_01_40_846.jpg, 0, 1, 0, 30.18871
D:\IMG\center_2023_07_02_16_01_40_953.jpg, D:\IMG\left_2023_07_02_16_01_40_953.jpg, D:\IMG\right_2023_07_02_16_01_40_953.jpg, 0, 1, 0, 30.19009
D:\IMG\center_2023_07_02_16_01_41_055.jpg, D:\IMG\left_2023_07_02_16_01_41_055.jpg, D:\IMG\right_2023_07_02_16_01_41_055.jpg, 0, 1, 0, 30.19002
D:\IMG\center_2023_07_02_16_01_41_160.jpg, D:\IMG\left_2023_07_02_16_01_41_160.jpg, D:\IMG\right_2023_07_02_16_01_41_160.jpg, 0, 1, 0, 30.19028
D:\IMG\center_2023_07_02_16_01_41_265.jpg, D:\IMG\left_2023_07_02_16_01_41_265.jpg, D:\IMG\right_2023_07_02_16_01_41_265.jpg, 0, 1, 0, 30.19032
D:\IMG\center_2023_07_02_16_01_41_371.jpg, D:\IMG\left_2023_07_02_16_01_41_371.jpg, D:\IMG\right_2023_07_02_16_01_41_371.jpg, 0, 1, 0, 30.19031
D:\IMG\center_2023_07_02_16_01_41_478.jpg, D:\IMG\left_2023_07_02_16_01_41_478.jpg, D:\IMG\right_2023_07_02_16_01_41_478.jpg, 0, 1, 0, 30.19028
D:\IMG\center_2023_07_02_16_01_41_584.jpg, D:\IMG\left_2023_07_02_16_01_41_584.jpg, D:\IMG\right_2023_07_02_16_01_41_584.jpg, 0, 1, 0, 30.19028
D:\IMG\center_2023_07_02_16_01_41_689.jpg, D:\IMG\left_2023_07_02_16_01_41_689.jpg, D:\IMG\right_2023_07_02_16_01_41_689.jpg, 0, 1, 0, 30.19021
D:\IMG\center_2023_07_02_16_01_41_790.jpg, D:\IMG\left_2023_07_02_16_01_41_790.jpg, D:\IMG\right_2023_07_02_16_01_41_790.jpg, -0.0367578, 1, 0, 30.18999
D:\IMG\center_2023_07_02_16_01_41_899.jpg, D:\IMG\left_2023_07_02_16_01_41_899.jpg, D:\IMG\right_2023_07_02_16_01_41_899.jpg, -0.3547857, 1, 0, 30.16119
D:\IMG\center_2023_07_02_16_01_42_000.jpg, D:\IMG\left_2023_07_02_16_01_42_000.jpg, D:\IMG\right_2023_07_02_16_01_42_000.jpg, -0.1218685, 1, 0, 30.19099
D:\IMG\center_2023_07_02_16_01_42_106.jpg, D:\IMG\left_2023_07_02_16_01_42_106.jpg, D:\IMG\right_2023_07_02_16_01_42_106.jpg, 0, 1, 0, 30.18982
D:\IMG\center_2023_07_02_16_01_42_209.jpg, D:\IMG\left_2023_07_02_16_01_42_209.jpg, D:\IMG\right_2023_07_02_16_01_42_209.jpg, 0, 1, 0, 30.19024
D:\IMG\center_2023_07_02_16_01_42_310.jpg, D:\IMG\left_2023_07_02_16_01_42_310.jpg, D:\IMG\right_2023_07_02_16_01_42_310.jpg, 0, 1, 0, 30.1903
D:\IMG\center_2023_07_02_16_01_42_415.jpg, D:\IMG\left_2023_07_02_16_01_42_415.jpg, D:\IMG\right_2023_07_02_16_01_42_415.jpg, 0, 1, 0, 30.1903
D:\IMG\center_2023_07_02_16_01_42_520.jpg, D:\IMG\left_2023_07_02_16_01_42_520.jpg, D:\IMG\right_2023_07_02_16_01_42_520.jpg, 0, 1, 0, 30.19043
D:\IMG\center_2023_07_02_16_01_42_623.jpg, D:\IMG\left_2023_07_02_16_01_42_623.jpg, D:\IMG\right_2023_07_02_16_01_42_623.jpg, -0.3065814, 1, 0, 30.16936
D:\IMG\center_2023_07_02_16_01_42_729.jpg, D:\IMG\left_2023_07_02_16_01_42_729.jpg, D:\IMG\right_2023_07_02_16_01_42_729.jpg, -0.4456095, 1, 0, 30.1624
D:\IMG\center_2023_07_02_16_01_42_831.jpg, D:\IMG\left_2023_07_02_16_01_42_831.jpg, D:\IMG\right_2023_07_02_16_01_42_831.jpg, -0.1398435, 1, 0, 30.19314
D:\IMG\center_2023_07_02_16_01_42_939.jpg, D:\IMG\left_2023_07_02_16_01_42_939.jpg, D:\IMG\right_2023_07_02_16_01_42_939.jpg, 0, 1, 0, 30.18876
D:\IMG\center_2023_07_02_16_01_43_048.jpg, D:\IMG\left_2023_07_02_16_01_43_048.jpg, D:\IMG\right_2023_07_02_16_01_43_048.jpg, 0, 1, 0, 30.19019
D:\IMG\center_2023_07_02_16_01_43_152.jpg, D:\IMG\left_2023_07_02_16_01_43_152.jpg, D:\IMG\right_2023_07_02_16_01_43_152.jpg, 0, 1, 0, 30.19026
D:\IMG\center_2023_07_02_16_01_43_253.jpg, D:\IMG\left_2023_07_02_16_01_43_253.jpg, D:\IMG\right_2023_07_02_16_01_43_253.jpg, 0, 1, 0, 30.19027
D:\IMG\center_2023_07_02_16_01_43_362.jpg, D:\IMG\left_2023_07_02_16_01_43_362.jpg, D:\IMG\right_2023_07_02_16_01_43_362.jpg, 0, 1, 0, 30.19032
D:\IMG\center_2023_07_02_16_01_43_466.jpg, D:\IMG\left_2023_07_02_16_01_43_466.jpg, D:\IMG\right_2023_07_02_16_01_43_466.jpg, -0.3096264, 1, 0, 30.16751
D:\IMG\center_2023_07_02_16_01_43_566.jpg, D:\IMG\left_2023_07_02_16_01_43_566.jpg, D:\IMG\right_2023_07_02_16_01_43_566.jpg, -0.3325407, 1, 0, 30.18104
D:\IMG\center_2023_07_02_16_01_43_669.jpg, D:\IMG\left_2023_07_02_16_01_43_669.jpg, D:\IMG\right_2023_07_02_16_01_43_669.jpg, -0.02491828, 1, 0, 30.18853
D:\IMG\center_2023_07_02_16_01_43_772.jpg, D:\IMG\left_2023_07_02_16_01_43_772.jpg, D:\IMG\right_2023_07_02_16_01_43_772.jpg, 0, 1, 0, 30.18965
D:\IMG\center_2023_07_02_16_01_43_875.jpg, D:\IMG\left_2023_07_02_16_01_43_875.jpg, D:\IMG\right_2023_07_02_16_01_43_875.jpg, 0, 1, 0, 30.19021
D:\IMG\center_2023_07_02_16_01_43_979.jpg, D:\IMG\left_2023_07_02_16_01_43_979.jpg, D:\IMG\right_2023_07_02_16_01_43_979.jpg, 0, 1, 0, 30.1903
D:\IMG\center_2023_07_02_16_01_44_080.jpg, D:\IMG\left_2023_07_02_16_01_44_080.jpg, D:\IMG\right_2023_07_02_16_01_44_080.jpg, 0, 1, 0, 30.18988
D:\IMG\center_2023_07_02_16_01_44_183.jpg, D:\IMG\left_2023_07_02_16_01_44_183.jpg, D:\IMG\right_2023_07_02_16_01_44_183.jpg, 0, 1, 0, 30.19
D:\IMG\center_2023_07_02_16_01_44_285.jpg, D:\IMG\left_2023_07_02_16_01_44_285.jpg, D:\IMG\right_2023_07_02_16_01_44_285.jpg, 0, 1, 0, 30.18941
D:\IMG\center_2023_07_02_16_01_44_385.jpg, D:\IMG\left_2023_07_02_16_01_44_385.jpg, D:\IMG\right_2023_07_02_16_01_44_385.jpg, 0, 1, 0, 30.18967
D:\IMG\center_2023_07_02_16_01_44_493.jpg, D:\IMG\left_2023_07_02_16_01_44_493.jpg, D:\IMG\right_2023_07_02_16_01_44_493.jpg, 0, 1, 0, 30.19044
D:\IMG\center_2023_07_02_16_01_44_598.jpg, D:\IMG\left_2023_07_02_16_01_44_598.jpg, D:\IMG\right_2023_07_02_16_01_44_598.jpg, 0, 1, 0, 30.19013
D:\IMG\center_2023_07_02_16_01_44_705.jpg, D:\IMG\left_2023_07_02_16_01_44_705.jpg, D:\IMG\right_2023_07_02_16_01_44_705.jpg, 0, 1, 0, 30.19061
